Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
769.63053	769.6317	.0011	TG 44:2	C47H86O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 44:2
769.63053	769.6300	.0005	HexCer 38:3;O2	C44H81NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 38:3;O2
663.53172	663.5323	.0006	PA O-34:0	C37H75O7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA O-34:0
663.53172	663.5347	.0030	DG 41:7	C44H72O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 41:7
871.67711	871.6810	.0039	TG 54:10	C57H90O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:10
871.67711	871.6786	.0015	PG 44:1	C50H97O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 44:1
871.67711	871.6762	.0009	PG O-42:0	C48H97O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:0
871.67711	871.6786	.0015	TG 52:7	C55H92O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 52:7
871.67711	871.6762	.0009	TG 50:4	C53H94O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 50:4
841.68756	841.6793	.0082	PC O-40:4	C48H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:4
743.61468	743.6184	.0037	TG 44:4	C47H82O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 44:4
743.61468	743.6061	.0085	CerPE 40:2;O2	C42H83N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CerPE 40:2;O2
743.61468	743.6061	.0085	CerPE 40:1;O3	C42H85N2O7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CerPE 40:1;O3
743.61468	743.6160	.0013	TG 42:1	C45H84O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 42:1
743.61468	743.6144	.0003	HexCer 36:2;O2	C42H79NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O2
647.55794	647.5609	.0030	DG 38:3	C41H74O5	[M+H]+	/resources/tools/chemdb_ontology?abbrev=DG 38:3
647.55794	647.5609	.0030	TG 38:1	C41H76O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 38:1
647.55794	647.5585	.0006	DG 36:0	C39H76O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=DG 36:0
738.65946	738.6606	.0011	TG 42:1	C45H84O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 42:1
957.82062	957.8269	.0063	TG 61:7	C64H110O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 61:7
784.64882	784.6578	.0090	PC O-38:1	C46H92NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-38:1
784.64882	784.6578	.0090	PE O-41:1	C46H92NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-41:1
784.64882	784.6450	.0039	TG 46:6	C49H82O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 46:6
844.72545	844.7266	.0011	SM 43:2;O2	C48H95N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 43:2;O2
848.68012	848.6739	.0062	PS O-41:0	C47H94NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-41:0
848.68012	848.6763	.0039	TG 51:9	C54H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 51:9
843.72293	843.7313	.0084	SM 44:1;O2	C49H99N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 44:1;O2
933.82064	933.8269	.0063	TG 59:5	C62H110O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:5
778.69031	778.6919	.0016	TG 45:2	C48H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 45:2
1075.95252	1075.9603	.0078	TG 66:3	C69H128O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 66:3
1075.95252	1075.9579	.0054	TG 64:0	C67H130O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 64:0
1073.94025	1073.9447	.0044	TG 66:4	C69H126O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 66:4
1073.94025	1073.9423	.0020	TG 64:1	C67H128O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 64:1
623.65431	623.6449	.0094	Cer 40:1;O	C40H79NO2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Cer 40:1;O
847.67662	847.6786	.0020	PG O-42:1	C48H95O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:1
847.67662	847.6810	.0044	TG 52:8	C55H90O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 52:8
847.67662	847.6786	.0020	TG 50:5	C53H92O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 50:5
847.67662	847.6762	.0004	TG 48:2	C51H94O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 48:2
931.8049	931.8113	.0064	TG 59:6	C62H108O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:6
842.72131	842.7232	.0019	TG 50:5	C53H92O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 50:5
905.78932	905.7956	.0063	TG 57:5	C60H106O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:5
884.75107	884.7467	.0044	PC 44:0	C52H104NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 44:0
597.47639	597.4725	.0039	FOH 35:4;O6	C35H64O7	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FOH 35:4;O6
597.47639	597.4853	.0089	FAHFA 37:3;O	C37H66O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 37:3;O
863.64941	863.6484	.0010	PS 40:1	C46H88NO10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS 40:1
883.67693	883.6810	.0041	TG 55:11	C58H90O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:11
883.67693	883.6786	.0017	TG 53:8	C56H92O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:8
883.67693	883.6746	.0023	IPC 40:0;O2	C46H92NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 40:0;O2
883.67693	883.6762	.0007	TG 51:5	C54H94O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:5
877.75851	877.7643	.0058	TG 55:5	C58H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:5
959.83627	959.8426	.0063	TG 61:6	C64H112O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 61:6
783.6457	783.6497	.0040	TG 47:5	C50H86O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 47:5
783.6457	783.6374	.0083	SM 40:3;O2	C45H87N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 40:3;O2
783.6457	783.6473	.0016	TG 45:2	C48H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 45:2
574.49015	574.4806	.0096	Cer 34:2;O3	C34H65NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=Cer 34:2;O3
573.48682	573.4877	.0009	DG 34:3	C37H66O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 34:3
573.48682	573.4853	.0015	DG O-32:2	C35H66O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=DG O-32:2
583.46071	583.4697	.0090	FAHFA 36:3;O	C36H64O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 36:3;O
583.46071	583.4673	.0066	FAHFA 34:0;O	C34H66O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O
854.72067	854.7232	.0025	TG 51:6	C54H92O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 51:6
1397.94521	1397.9434	.0018	CL 64:0	C73H142O17P2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CL 64:0
595.62138	595.6136	.0078	Cer 38:1;O	C38H75NO2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O
892.73672	892.7389	.0021	TG 54:8	C57H94O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 54:8
875.74262	875.7487	.0061	TG 55:6	C58H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
897.69223	897.6967	.0044	TG 56:11	C59H92O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 56:11
897.69223	897.6943	.0020	TG 54:8	C57H94O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 54:8
897.69223	897.6919	.0004	TG 52:5	C55H96O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 52:5
623.61782	623.6085	.0093	Cer 39:2;O2	C39H75NO3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Cer 39:2;O2
857.79013	857.7956	.0055	TG 53:1	C56H106O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 53:1
828.70539	828.7076	.0022	TG 49:5	C52H90O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 49:5
600.50552	600.4962	.0093	Cer 36:3;O3	C36H67NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=Cer 36:3;O3
802.68957	802.6919	.0023	TG 47:4	C50H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 47:4
802.68957	802.6796	.0099	SM 40:2;O2	C45H89N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 40:2;O2
599.50222	599.5034	.0012	DG 36:4	C39H68O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 36:4
838.63868	838.6320	.0067	PC 40:4	C48H88NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 40:4
838.63868	838.6320	.0067	PE 43:4	C48H88NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 43:4
838.63868	838.6320	.0067	PS O-42:3	C48H90NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:3
838.63868	838.6379	.0008	HexCer 40:1;O4	C46H89NO10Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=HexCer 40:1;O4
838.63868	838.6296	.0091	PC 38:1	C46H90NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 38:1
838.63868	838.6296	.0091	PE 41:1	C46H90NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 41:1
1423.95984	1423.9614	.0016	CL 68:4	C77H142O17P2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CL 68:4
1423.95984	1423.9590	.0008	CL 66:1	C75H144O17P2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CL 66:1
1445.94192	1445.9434	.0015	CL 68:4	C77H142O17P2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CL 68:4
831.77374	831.7800	.0063	TG 51:0	C54H104O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 51:0
832.72059	832.7154	.0052	PC O-40:0	C48H98NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:0
832.72059	832.7266	.0060	SM 42:1;O2	C47H95N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
816.70597	816.7076	.0016	TG 48:4	C51H90O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
812.62305	812.6164	.0067	PC 38:3	C46H86NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 38:3
812.62305	812.6164	.0067	PE 41:3	C46H86NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 41:3
812.62305	812.6164	.0067	PS O-40:2	C46H88NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS O-40:2
812.62305	812.6222	.0008	HexCer 38:0;O4	C44H87NO10Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=HexCer 38:0;O4
812.62305	812.6140	.0091	PC 36:0	C44H88NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 36:0
812.62305	812.6140	.0091	PE 39:0	C44H88NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 39:0
812.62305	812.6164	.0067	PA 43:4	C46H83O8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA 43:4
839.65127	839.6548	.0035	TG 53:10	C56H88O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 53:10
839.65127	839.6500	.0012	PA 44:0	C47H93O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 44:0
831.71712	831.7177	.0006	FAHFA 52:2;O	C52H98O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 52:2;O
811.61972	811.6211	.0014	PA 44:3	C47H87O8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 44:3
811.61972	811.6187	.0010	PA 42:0	C45H89O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 42:0
790.69047	790.6919	.0014	TG 46:3	C49H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 46:3
795.64589	795.6497	.0038	TG 48:6	C51H86O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 48:6
795.64589	795.6473	.0014	TG 46:3	C49H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 46:3
795.64589	795.6449	.0010	TG 44:0	C47H90O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 44:0
796.64931	796.6450	.0044	DGTA 40:5	C50H87NO7	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DGTA 40:5
796.64931	796.6578	.0085	PC O-39:2	C47H92NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-39:2
796.64931	796.6578	.0085	PE O-42:2	C47H92NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-42:2
796.64931	796.6426	.0067	PG O-37:0	C43H87O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-37:0
806.70472	806.7109	.0062	SM 40:0;O2	C45H93N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 40:0;O2
752.67451	752.6763	.0017	TG 43:1	C46H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 43:1
547.47122	547.4721	.0009	FAHFA 35:3;O	C35H62O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 35:3;O
547.47122	547.4721	.0009	DG 32:2	C35H64O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 32:2
879.7516	879.7436	.0080	TG 54:6	C57H98O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:6
821.66136	821.6630	.0016	PG O-40:0	C46H93O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:0
821.66136	821.6654	.0040	TG 50:7	C53H88O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 50:7
821.66136	821.6630	.0016	TG 48:4	C51H90O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
821.66136	821.6606	.0008	TG 46:1	C49H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 46:1
770.63359	770.6422	.0086	PC O-37:1	C45H90NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-37:1
770.63359	770.6422	.0086	PE O-40:1	C45H90NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-40:1
770.63359	770.6245	.0091	Cer 44:1;O5	C44H87NO6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=Cer 44:1;O5
764.67463	764.6763	.0016	TG 44:2	C47H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 44:2
785.60357	785.6055	.0019	PA 42:2	C45H85O8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 42:2
785.60357	785.6055	.0019	PG O-39:2	C45H87O9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG O-39:2
769.62984	769.6341	.0042	TG 46:5	C49H84O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 46:5
769.62984	769.6317	.0018	TG 44:2	C47H86O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 44:2
769.62984	769.6300	.0002	HexCer 38:3;O2	C44H81NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 38:3;O2
197.08079	197.0784	.0024	FA 8:1;O2	C8H14O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 8:1;O2
897.75165	897.7419	.0097	PC O-44:4	C52H98NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-44:4
883.80621	883.8113	.0051	TG 55:2	C58H108O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:2
882.72295	882.7310	.0081	PC O-44:3	C52H100NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-44:3
882.72295	882.7310	.0081	PC 44:1	C52H102NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 44:1
882.72295	882.7286	.0057	PC O-42:0	C50H102NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:0
923.74985	923.7487	.0012	TG 59:10	C62H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:10
923.80997	923.8062	.0038	TG 57:5	C60H106O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:5
923.80997	923.8038	.0062	TG 55:2	C58H108O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:2
907.80352	907.8113	.0078	TG 57:4	C60H108O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:4
844.73539	844.7389	.0035	TG 50:4	C53H94O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 50:4
844.73539	844.7266	.0088	SM 43:2;O2	C48H95N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 43:2;O2
887.67842	887.6736	.0049	PG 44:2	C50H95O10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG 44:2
917.68249	917.6841	.0016	PI O-42:1	C51H99O12P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PI O-42:1
863.68981	863.6976	.0078	SM 44:2;O2	C49H97N2O6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SM 44:2;O2
863.68981	863.6848	.0050	PS O-41:1	C47H92NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-41:1
880.71648	880.7154	.0011	PC O-44:4	C52H98NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-44:4
880.71648	880.7154	.0011	PC 44:2	C52H100NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 44:2
880.71648	880.7130	.0035	PC O-42:1	C50H100NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:1
902.6491	902.6585	.0094	PC 41:1	C49H96NO8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PC 41:1
902.6491	902.6585	.0094	PE 44:1	C49H96NO8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PE 44:1
865.69509	865.7004	.0054	PS O-41:0	C47H94NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-41:0
885.67203	885.6796	.0076	SM 44:2;O2	C49H97N2O6PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=SM 44:2;O2
901.64577	901.6552	.0094	TG 54:11;O2	C57H88O8	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:11;O2
903.65022	903.6586	.0084	PC 44:8	C52H88NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 44:8
903.65022	903.6449	.0053	TG 53:9	C56H90O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:9
783.64584	783.6497	.0039	TG 47:5	C50H86O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 47:5
783.64584	783.6374	.0084	SM 40:3;O2	C45H87N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 40:3;O2
783.64584	783.6473	.0015	TG 45:2	C48H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 45:2
623.65436	623.6449	.0095	Cer 40:1;O	C40H79NO2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Cer 40:1;O
843.7236	843.7313	.0077	SM 44:1;O2	C49H99N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 44:1;O2
925.75603	925.7643	.0083	TG 59:9	C62H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:9
737.55031	737.5480	.0023	PA O-40:5	C43H77O7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA O-40:5
737.55031	737.5480	.0023	PA 40:3	C43H79O8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 40:3
737.55031	737.5562	.0059	MGDG 34:2	C43H78O10	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=MGDG 34:2
737.55031	737.5456	.0048	PA O-38:2	C41H79O7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA O-38:2
737.55031	737.5568	.0065	CerPE 38:2;O2	C40H79N2O6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CerPE 38:2;O2
737.55031	737.5439	.0064	PS O-32:1	C38H74NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-32:1
850.69558	850.6919	.0037	TG 51:8	C54H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 51:8
850.69558	850.6895	.0060	PG O-41:1	C47H93O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-41:1
951.75181	951.7436	.0082	TG 60:12	C63H98O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 60:12
824.67986	824.6763	.0036	TG 49:7	C52H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 49:7
824.67986	824.6739	.0060	PG O-39:0	C45H91O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-39:0
958.82444	958.8198	.0046	PC 48:0	C56H112NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 48:0
957.82111	957.8269	.0058	TG 61:7	C64H110O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 61:7
757.64803	757.6469	.0011	PA O-42:0	C45H91O7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA O-42:0
866.66951	866.6633	.0062	PC 42:4	C50H92NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 42:4
866.66951	866.6692	.0003	HexCer 42:1;O4	C48H93NO10Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=HexCer 42:1;O4
866.66951	866.6609	.0086	PC 40:1	C48H94NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 40:1
866.66951	866.6609	.0086	PE 43:1	C48H94NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 43:1
849.69123	849.6943	.0031	PG O-42:0	C48H97O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:0
849.69123	849.6967	.0054	TG 52:7	C55H92O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 52:7
849.69123	849.6943	.0030	TG 50:4	C53H94O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 50:4
849.69123	849.6820	.0092	SM 43:2;O2	C48H95N2O6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SM 43:2;O2
849.69123	849.6919	.0006	TG 48:1	C51H96O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 48:1
911.7096	911.7123	.0027	TG 57:11	C60H94O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:11
911.7096	911.7099	.0003	TG 55:8	C58H96O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:8
911.7096	911.7059	.0037	IPC 42:0;O2	C48H96NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 42:0;O2
911.7096	911.7075	.0021	TG 53:5	C56H98O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
778.69035	778.6919	.0016	TG 45:2	C48H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 45:2
931.8052	931.8113	.0061	TG 59:6	C62H108O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:6
959.83668	959.8426	.0059	TG 61:6	C64H112O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 61:6
870.73844	870.7310	.0074	PC 43:0	C51H102NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 43:0
901.77126	901.7643	.0069	TG 57:7	C60H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
871.7118	871.7174	.0056	TG 55:8	C58H96O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:8
809.62598	809.6167	.0093	PC O-38:6	C46H82NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-38:6
845.69622	845.7017	.0055	TG 53:7	C56H94O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 53:7
846.69871	846.6946	.0041	PC 40:0	C48H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 40:0
846.69871	846.6946	.0041	PE 43:0	C48H96NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 43:0
902.76163	902.7572	.0044	PC 44:0	C52H104NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 44:0
648.46041	648.4599	.0005	PC 26:1	C34H66NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 26:1
648.46041	648.4599	.0005	PE 29:1	C34H66NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 29:1
648.46041	648.4599	.0005	LPS O-28:1;O	C34H68NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPS O-28:1;O
648.46041	648.4599	.0005	PS O-28:0	C34H68NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS O-28:0
648.46041	648.4599	.0005	PA 31:2	C34H63O8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA 31:2
737.56718	737.5691	.0019	PG O-34:0	C40H81O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-34:0
737.56718	737.5691	.0019	TG 42:4	C45H78O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 42:4
737.56718	737.5667	.0005	TG 40:1	C43H80O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 40:1
