Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
600.51248	600.5128	.0003	Cer 36:1;O2	C36H71NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O2
600.51248	600.5209	.0084	Cer 34:0;O3	C34H69NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 34:0;O3
797.55016	797.5469	.0033	PG O-36:1	C42H83O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-36:1
797.55016	797.5571	.0069	PC 36:4;O	C44H80NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 36:4;O
797.55016	797.5571	.0069	PS O-38:4	C44H80NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-38:4
797.55016	797.5418	.0083	IPC 34:0;O3	C40H80NO12P	Neutral	/resources/tools/chemdb_ontology?abbrev=IPC 34:0;O3
864.53496	864.5316	.0034	PC 40:8	C48H80NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC 40:8
864.53496	864.5396	.0047	PS O-40:7	C46H78NO9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS O-40:7
627.53161	627.5358	.0042	CE 12:0	C39H68O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 12:0
709.45787	709.4581	.0002	PA 34:1	C37H71O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 34:1
709.45787	709.4661	.0083	PG O-29:1	C35H69O9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG O-29:1
709.45787	709.4661	.0083	PG O-28:1	C34H67O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-28:1
728.55963	728.5600	.0003	PE O-36:2	C41H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:2
728.55963	728.5600	.0003	PC O-34:2	C42H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:2
610.5406	610.5416	.0010	Cer 36:1;O2	C36H71NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O2
610.5406	610.5416	.0010	Cer 35:1;O2	C35H69NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:1;O2
800.6247	800.6175	.0072	PE 40:1	C45H88NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 40:1
800.6247	800.6257	.0010	HexCer 38:1;O2	C44H85NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:1;O2
800.6247	800.6175	.0072	CerP 44:2;O2	C44H86NO6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerP 44:2;O2
800.6247	800.6257	.0010	HexCer 37:1;O2	C43H83NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 37:1;O2
800.6247	800.6175	.0072	PC 38:1	C46H90NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 38:1
800.6247	800.6295	.0048	PA 43:1	C46H89O8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA 43:1
796.54788	796.5498	.0019	PS O-38:4	C44H80NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-38:4
796.54788	796.5498	.0019	PE O-38:5	C43H78NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:5
796.54788	796.5498	.0019	PC O-34:5	C42H76NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:5
796.54788	796.5466	.0013	PI O-32:0	C41H81O12P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI O-32:0
742.5749	742.5756	.0007	PE O-37:2	C42H82NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-37:2
742.5749	742.5839	.0090	HexCer 36:1;O3	C42H81NO9	[M-H]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O3
742.5749	742.5756	.0007	PC O-35:2	C43H84NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:2
903.75816	903.7659	.0077	TG 52:2	C55H102O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 52:2
903.75816	903.7536	.0046	SM 44:0;O2	C49H101N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 44:0;O2
903.75816	903.7659	.0077	TG 51:2	C54H100O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 51:2
676.55644	676.5652	.0088	Cer 39:0;O4	C39H79NO5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 39:0;O4
676.55644	676.5519	.0045	SM 32:0;O2	C37H77N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=SM 32:0;O2
875.7271	875.7346	.0075	TG 50:2	C53H98O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 50:2
875.7271	875.7223	.0048	SM 42:0;O2	C47H97N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 42:0;O2
875.7271	875.7346	.0075	TG 49:2	C52H96O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 49:2
622.53453	622.5416	.0071	Cer 37:2;O2	C37H71NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:2;O2
622.53453	622.5416	.0071	Cer 36:2;O2	C36H69NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:2;O2
610.56068	610.5536	.0071	DG 35:0	C38H74O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 35:0
610.56068	610.5689	.0082	CE 15:0	C42H74O2	Neutral	/resources/tools/chemdb_ontology?abbrev=CE 15:0
611.56381	611.5539	.0099	WE 39:1	C39H76O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 39:1
611.56381	611.5620	.0018	FA 37:0;O	C37H74O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 37:0;O
611.56381	611.5620	.0018	FA 36:0;O	C36H72O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 36:0;O
609.55741	609.5616	.0042	CE 15:0	C42H74O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CE 15:0
628.55375	628.5441	.0096	Cer 38:1;O2	C38H75NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O2
628.55375	628.5522	.0016	Cer 36:0;O3	C36H73NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:0;O3
628.55375	628.5522	.0016	Cer 35:0;O3	C35H71NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:0;O3
602.5292	602.5285	.0007	Cer 36:0;O2	C36H73NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:0;O2
643.47775	643.4821	.0043	CerPE 33:2;O2	C35H69N2O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 33:2;O2
643.47775	643.4708	.0069	PA O-33:2	C36H69O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA O-33:2
603.53195	603.5358	.0038	WE 38:3	C38H70O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 38:3
644.481	644.4781	.0029	PA O-33:2	C36H69O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-33:2
644.481	644.4893	.0083	CerPE 33:2;O2	C35H69N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 33:2;O2
770.56959	770.5705	.0009	PE 38:2	C43H82NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 38:2
770.56959	770.5707	.0011	DGTS 34:2	C44H81NO7	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DGTS 34:2
770.56959	770.5788	.0092	HexCer 36:2;O2	C42H79NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O2
770.56959	770.5788	.0092	HexCer 35:2;O2	C41H77NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 35:2;O2
770.56959	770.5705	.0009	PC 36:2	C44H84NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 36:2
1238.27965	1238.2713	.0083	FA 84:1;O2	C84H166O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 84:1;O2
624.55644	624.5573	.0008	Cer 38:1;O4	C38H75NO5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O4
624.55644	624.5573	.0008	Cer 37:1;O2	C37H73NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:1;O2
624.55644	624.5573	.0008	Cer 36:1;O2	C36H71NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O2
646.47898	646.4817	.0027	PE O-30:1	C35H70NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-30:1
646.47898	646.4817	.0027	PC O-28:1	C36H72NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-28:1
629.55229	629.5514	.0008	WE 40:4	C40H72O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 40:4
613.56134	613.5696	.0082	FA 39:0	C39H78O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 39:0
613.56134	613.5696	.0082	WE 39:0	C39H78O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 39:0
613.56134	613.5645	.0032	Cer 37:0;O4	C37H75NO5	Neutral	/resources/tools/chemdb_ontology?abbrev=Cer 37:0;O4
716.55934	716.5600	.0006	PE O-35:1	C40H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-35:1
716.55934	716.5682	.0089	HexCer 34:0;O3	C40H79NO9	[M-H]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O3
716.55934	716.5600	.0006	PC O-33:1	C41H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-33:1
652.5517	652.5522	.0005	Cer 38:2;O3	C38H73NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O3
652.5517	652.5522	.0005	Cer 37:2;O3	C37H71NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:2;O3
717.56261	717.5552	.0074	CerPE 37:1;O3	C39H79N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O3
717.56261	717.5675	.0049	DG 40:4	C43H76O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 40:4
717.56261	717.5675	.0049	DG 39:4	C42H74O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 39:4
717.56261	717.5672	.0046	PC O-32:1	C40H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-32:1
717.56261	717.5672	.0046	PE O-35:1	C40H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-35:1
707.57661	707.5831	.0065	DG 39:2	C42H78O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 39:2
707.57661	707.5831	.0065	DG 38:2	C41H76O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 38:2
744.55457	744.5549	.0003	PE 36:1	C41H80NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 36:1
744.55457	744.5631	.0086	HexCer 34:1;O2	C40H77NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:1;O2
744.55457	744.5631	.0086	HexCer 33:1;O2	C39H75NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 33:1;O2
744.55457	744.5549	.0003	PC 34:1	C42H82NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 34:1
812.54212	812.5447	.0026	PS 38:3	C44H80NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:3
812.54212	812.5366	.0055	PE O-40:6	C45H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:6
812.54212	812.5447	.0026	PC 35:4	C43H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 35:4
812.54212	812.5447	.0026	PE 38:4	C43H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:4
812.54212	812.5447	.0026	PE O-38:5;O	C43H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:5;O
812.54212	812.5447	.0026	PC 34:4	C42H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 34:4
812.54212	812.5447	.0026	PE 37:4	C42H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 37:4
717.58104	717.5804	.0007	PA O-38:0	C41H83O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA O-38:0
717.58104	717.5827	.0017	CE 20:4	C47H76O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 20:4
717.58104	717.5755	.0056	HexCer 34:0;O3	C40H79NO9	Neutral	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O3
911.64587	911.6513	.0055	PG 43:0	C49H97O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 43:0
911.64587	911.6407	.0052	TG 54:12	C57H86O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 54:12
844.6622	844.6581	.0041	TG 52:9	C55H88O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 52:9
844.6622	844.6557	.0065	PG O-42:2	C48H93O9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG O-42:2
843.65887	843.6508	.0080	TG 52:9	C55H88O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 52:9
843.65887	843.6597	.0008	SM 41:2;O2	C46H91N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 41:2;O2
843.65887	843.6597	.0008	SM 40:2;O2	C45H89N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 40:2;O2
939.7215	939.7214	.0001	TG 56:7	C59H100O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 56:7
938.7199	938.7220	.0021	PC O-44:4	C52H98NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-44:4
587.52316	587.5176	.0056	FA 36:0;O	C36H72O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 36:0;O
784.44227	784.4406	.0016	PS 33:5	C39H66NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 33:5
784.44227	784.4406	.0016	PS 32:5	C38H64NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 32:5
696.49511	696.4974	.0023	PE O-34:4	C39H72NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-34:4
677.54452	677.5362	.0083	DG 37:3	C40H72O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 37:3
677.54452	677.5514	.0069	CE 16:3	C43H70O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 16:3
677.54452	677.5362	.0083	DG 36:3	C39H70O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 36:3
677.54452	677.5359	.0086	PC O-29:0	C37H76NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-29:0
677.54452	677.5359	.0086	PE O-32:0	C37H76NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-32:0
614.52784	614.5285	.0006	Cer 37:1;O2	C37H73NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:1;O2
614.52784	614.5365	.0087	Cer 35:0;O3	C35H71NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:0;O3
614.52784	614.5365	.0087	Cer 34:0;O3	C34H69NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 34:0;O3
641.54673	641.5514	.0047	CE 14:0	C41H72O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 14:0
625.5601	625.5696	.0095	WE 40:1	C40H78O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 40:1
625.5601	625.5645	.0044	Cer 38:1;O4	C38H75NO5	Neutral	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O4
624.55685	624.5573	.0004	Cer 38:1;O4	C38H75NO5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O4
624.55685	624.5573	.0004	Cer 37:1;O2	C37H73NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:1;O2
624.55685	624.5573	.0004	Cer 36:1;O2	C36H71NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O2
695.49193	695.4900	.0019	CerPE 34:1;O2	C36H73N2O6P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CerPE 34:1;O2
695.49193	695.4892	.0027	DG 39:8	C42H66O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 39:8
695.49193	695.4892	.0027	DG 38:8	C41H64O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 38:8
695.49193	695.4890	.0029	PE O-34:5	C39H70NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-34:5
601.52728	601.5332	.0059	FA 37:0;O	C37H74O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 37:0;O
601.52728	601.5201	.0071	FA 38:4	C38H68O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 38:4
645.47623	645.4736	.0026	DG 35:5	C38H64O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 35:5
645.47623	645.4736	.0026	DG 34:5	C37H62O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 34:5
645.47623	645.4733	.0029	PE O-30:2	C35H68NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-30:2
612.56125	612.5573	.0040	Cer 37:0;O4	C37H75NO5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:0;O4
612.56125	612.5573	.0040	Cer 36:0;O2	C36H73NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:0;O2
612.56125	612.5573	.0040	Cer 35:0;O2	C35H71NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:0;O2
609.55724	609.5616	.0044	CE 15:0	C42H74O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CE 15:0
886.6146	886.6098	.0048	PC 41:4	C49H90NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC 41:4
886.6146	886.6098	.0048	PE 44:4	C49H90NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE 44:4
886.6146	886.6179	.0033	PS O-40:3	C46H86NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-40:3
610.56058	610.5536	.0070	DG 35:0	C38H74O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 35:0
610.56058	610.5689	.0083	CE 15:0	C42H74O2	Neutral	/resources/tools/chemdb_ontology?abbrev=CE 15:0
653.54704	653.5514	.0044	CE 15:1	C42H72O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 15:1
653.54704	653.5514	.0044	CE 14:1	C41H70O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 14:1
626.52797	626.5285	.0005	Cer 38:2;O2	C38H73NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O2
626.52797	626.5365	.0086	Cer 36:1;O3	C36H71NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O3
636.55691	636.5573	.0003	Cer 38:2;O2	C38H73NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O2
636.55691	636.5573	.0003	Cer 37:2;O2	C37H71NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:2;O2
627.53129	627.5358	.0045	CE 12:0	C39H68O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 12:0
582.52933	582.5223	.0070	DG 33:0	C36H70O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 33:0
611.56357	611.5539	.0096	WE 39:1	C39H76O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 39:1
611.56357	611.5620	.0016	FA 37:0;O	C37H74O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 37:0;O
611.56357	611.5620	.0016	FA 36:0;O	C36H72O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 36:0;O
735.47343	735.4737	.0003	PA 36:2	C39H73O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 36:2
735.47343	735.4818	.0084	PG O-31:2	C37H71O9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG O-31:2
735.47343	735.4818	.0084	PG O-30:2	C36H69O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-30:2
654.56619	654.5598	.0064	Cer 40:2;O2	C40H77NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 40:2;O2
654.56619	654.5678	.0016	Cer 38:1;O3	C38H75NO4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:1;O3
667.57034	667.5671	.0032	CE 16:1	C43H74O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 16:1
667.57034	667.5671	.0032	CE 15:1	C42H72O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 15:1
1232.16134	1232.1647	.0033	FA 80:2;O3	C80H156O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 80:2;O3
666.56716	666.5678	.0007	Cer 38:2;O3	C38H73NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O3
684.53062	684.5206	.0100	CerPE 36:3;O2	C38H73N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 36:3;O2
755.48882	755.4869	.0020	PG 35:4	C41H73O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 35:4
755.48882	755.4869	.0020	PA 37:4	C40H71O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 37:4
755.48882	755.4869	.0020	PA 36:4	C39H69O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 36:4
774.41365	774.4118	.0018	PS 33:5	C39H66NO10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS 33:5
557.45727	557.4575	.0003	FA 34:5	C34H58O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 34:5
557.45727	557.4575	.0003	WE 34:5	C34H58O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 34:5
679.49701	679.4920	.0051	PG O-30:0	C36H73O9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG O-30:0
679.49701	679.4920	.0051	PA O-32:0	C35H71O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA O-32:0
679.49701	679.4920	.0051	PA O-31:0	C34H69O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA O-31:0
775.4168	775.4170	.0002	PI 27:0	C36H69O13P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI 27:0
775.4168	775.4111	.0057	PA 40:10	C43H65O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 40:10
800.42906	800.4275	.0016	PS 35:6	C41H68NO10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS 35:6
810.45777	810.4563	.0015	PS 35:6	C41H68NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 35:6
810.45777	810.4563	.0015	PS 34:6	C40H66NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 34:6
801.43229	801.4326	.0004	PI 29:1	C38H71O13P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI 29:1
801.43229	801.4350	.0027	MGDG 36:10	C45H66O10	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MGDG 36:10
801.43229	801.4268	.0055	PA 42:11	C45H67O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 42:11
777.4145	777.4196	.0051	PG 30:4;O2	C36H63O12P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 30:4;O2
785.44549	785.4458	.0003	PI 27:0	C36H69O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 27:0
785.44549	785.4399	.0056	PA 40:10	C43H65O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 40:10
785.44549	785.4458	.0003	PI 26:0	C35H67O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 26:0
819.6308	819.6275	.0033	TG 47:4	C50H88O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=TG 47:4
819.6308	819.6233	.0075	CerPE 40:1;O3	C42H85N2O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 40:1;O3
819.6308	819.6353	.0045	PS O-39:0	C45H90NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-39:0
558.46062	558.4659	.0052	Cer 33:1;O2	C33H65NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 33:1;O2
792.39852	792.3941	.0044	PS 30:4;O3	C36H62NO13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 30:4;O3
798.49412	798.4846	.0095	PC 35:6	C43H74NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC 35:6
798.49412	798.4846	.0095	PE 38:6	C43H74NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE 38:6
798.49412	798.4846	.0095	PE O-38:7;O	C43H74NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:7;O
798.49412	798.4927	.0014	PS O-34:5	C40H70NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-34:5
788.46537	788.4719	.0066	PS 33:3	C39H70NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 33:3
788.46537	788.4719	.0066	PC 30:4;O2	C38H68NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 30:4;O2
788.46537	788.4719	.0066	PS 32:3	C38H68NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 32:3
788.46537	788.4628	.0025	PG 38:9	C44H69O10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG 38:9
730.5745	730.5756	.0011	PE O-36:1	C41H82NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:1
730.5745	730.5756	.0011	PC O-34:1	C42H84NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:1
766.38287	766.3784	.0044	PS 28:3;O3	C34H60NO13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 28:3;O3
696.56473	696.5693	.0045	DG 42:6	C45H76O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 42:6
728.55927	728.5600	.0007	PE O-36:2	C41H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:2
728.55927	728.5600	.0007	PC O-34:2	C42H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:2
695.56122	695.5620	.0008	DG 42:6	C45H76O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=DG 42:6
818.62763	818.6281	.0004	PS O-39:0	C45H90NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-39:0
